latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
7.69191,81.5574,336.61,0.42,0.38,2026-09-05,813,N,VIIRS,n,2.0NRT,302.72,4.11,D
7.69537,81.55688,337.86,0.42,0.38,2026-09-05,813,N,VIIRS,n,2.0NRT,302.19,2.44,D
7.70151,81.59878,342.51,0.42,0.38,2026-09-05,813,N,VIIRS,n,2.0NRT,303.41,4.64,D
7.70464,81.14626,340.32,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,305.74,6.9,D
7.72235,81.0792,338.32,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,303.14,4.54,D
7.75209,80.72167,336.84,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,304.44,2.58,D
7.75396,81.19886,336.97,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,303.49,3.34,D
7.75451,81.20256,337.42,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,303.73,4.12,D
7.7608,81.19785,334.86,0.41,0.37,2026-09-05,813,N,VIIRS,l,2.0NRT,306.38,5.36,D
7.76861,81.227,344.4,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,305.73,14.43,D
7.76915,81.23071,338.68,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,304.8,10.17,D
7.7832,81.0439,339.26,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,303.54,12.3,D
7.78416,81.55927,341.74,0.42,0.38,2026-09-05,813,N,VIIRS,n,2.0NRT,301.7,4.22,D
7.7866,81.04339,346.02,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,307.32,12.3,D
7.79055,81.04655,338.06,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,302.86,2.31,D
7.79189,80.17778,336.17,0.39,0.36,2026-09-05,813,N,VIIRS,n,2.0NRT,300.25,1.97,D
7.79956,81.0602,340.85,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,304.4,4.39,D
7.81358,79.99068,338.55,0.39,0.36,2026-09-05,813,N,VIIRS,n,2.0NRT,300.8,4.53,D
7.81826,81.20822,336.18,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,299.23,2.92,D
7.82896,79.84538,336.42,0.39,0.36,2026-09-05,813,N,VIIRS,n,2.0NRT,301.1,2.42,D
7.82949,79.84887,330.76,0.39,0.36,2026-09-05,813,N,VIIRS,n,2.0NRT,299.93,2.42,D
7.82964,81.0255,337.07,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,303.53,1.79,D
7.84795,81.38319,337.55,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,300.45,7.65,D
7.85643,80.04865,341.25,0.39,0.36,2026-09-05,813,N,VIIRS,n,2.0NRT,296.16,3.86,D
7.86041,81.44298,347.35,0.42,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,302.71,9.35,D
7.86098,81.44675,336.87,0.42,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,302.27,4.2,D
7.86428,79.87926,332.91,0.39,0.36,2026-09-05,813,N,VIIRS,n,2.0NRT,301.47,1.22,D
7.87753,80.62115,333.05,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,301.93,3.3,D
7.8793,80.6099,334.81,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,302.97,3.66,D
7.88299,81.43579,336.35,0.42,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,300.51,2.79,D
7.88822,81.42342,338.6,0.42,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,302.54,10.85,D
7.88961,80.65601,336.44,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,302.13,3.5,D
7.89167,81.42291,338.42,0.42,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,300.65,8.01,D
7.89688,80.65858,341.0,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,301.94,3.76,D
7.91173,80.61968,349.29,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,302.88,7.52,D
7.91204,80.30305,337.0,0.39,0.36,2026-09-05,813,N,VIIRS,n,2.0NRT,302.09,6.46,D
7.91509,80.61917,341.56,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,303.6,5.79,D
7.91833,80.54915,331.46,0.39,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,297.12,2.18,D
7.93095,80.77126,334.27,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,300.21,3.26,D
7.93164,80.56907,330.31,0.39,0.37,2026-09-05,813,N,VIIRS,l,2.0NRT,300.92,2.75,D
7.93501,80.56857,331.66,0.39,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,300.85,2.95,D
7.93732,81.18658,333.77,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,303.74,2.04,D
7.93822,81.05383,331.29,0.41,0.37,2026-09-05,813,N,VIIRS,l,2.0NRT,304.28,3.19,D
7.94364,81.34592,347.98,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,307.97,38.02,D
7.94659,81.31863,341.88,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,305.5,8.62,D
7.94947,81.31438,343.14,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,305.5,14.73,D
7.94978,79.83763,336.12,0.39,0.36,2026-09-05,813,N,VIIRS,n,2.0NRT,299.94,3.3,D
7.96084,81.34336,341.45,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,307.04,15.93,D
7.9614,81.34711,343.54,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,302.04,11.76,D
7.96167,80.60851,336.87,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,302.76,3.27,D
7.96221,80.61208,340.15,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,302.42,3.86,D
7.96504,80.60799,331.5,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,300.51,3.27,D
7.96558,80.61158,333.98,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,300.83,3.86,D
7.97521,81.23369,337.12,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,302.93,3.2,D
7.97576,81.23741,340.57,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,304.5,4.69,D
7.97633,81.33685,339.61,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,304.54,9.96,D
7.97869,80.25325,349.71,0.39,0.36,2026-09-05,813,N,VIIRS,n,2.0NRT,302.49,8.31,D
7.98436,80.06512,346.88,0.39,0.36,2026-09-05,813,N,VIIRS,n,2.0NRT,300.99,8.79,D
7.986,80.79264,342.84,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,302.91,6.93,D
7.99265,80.41412,333.28,0.39,0.36,2026-09-05,813,N,VIIRS,n,2.0NRT,298.97,5.65,D
7.9979,80.38068,343.39,0.39,0.36,2026-09-05,813,N,VIIRS,n,2.0NRT,304.11,6.15,D
7.99843,80.38423,336.68,0.39,0.36,2026-09-05,813,N,VIIRS,n,2.0NRT,301.43,6.15,D
8.01719,81.42326,343.16,0.42,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,304.06,5.04,D
8.02176,81.43032,335.27,0.42,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,303.12,2.79,D
8.02232,81.4341,335.75,0.42,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,301.67,2.79,D
8.02516,81.16928,344.87,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,306.14,7.9,D
8.02535,80.63208,335.73,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,304.09,4.24,D
8.02858,81.16877,348.57,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,304.24,7.9,D
8.02988,81.41364,338.73,0.42,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,303.45,3.89,D
8.0395,80.61161,348.35,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,302.2,8.79,D
8.05222,80.25206,340.8,0.39,0.36,2026-09-05,813,N,VIIRS,n,2.0NRT,303.25,5.49,D
8.05383,80.10401,344.98,0.39,0.36,2026-09-05,813,N,VIIRS,n,2.0NRT,302.11,7.27,D
8.05503,80.24802,338.37,0.39,0.36,2026-09-05,813,N,VIIRS,n,2.0NRT,303.99,3.89,D
8.05838,80.6455,332.93,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,297.02,2.0,D
8.05978,79.87353,343.64,0.39,0.36,2026-09-05,813,N,VIIRS,n,2.0NRT,300.6,4.55,D
8.08628,81.38984,337.45,0.42,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,301.1,3.25,D
8.08633,81.36668,336.74,0.42,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,299.72,5.79,D
8.08893,81.36685,339.77,0.42,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,298.07,5.64,D
8.09138,79.92904,344.56,0.39,0.36,2026-09-05,813,N,VIIRS,n,2.0NRT,301.53,14.3,D
8.10234,81.10136,332.41,0.41,0.37,2026-09-05,813,N,VIIRS,l,2.0NRT,303.58,2.29,D
8.11574,80.15222,338.84,0.39,0.36,2026-09-05,813,N,VIIRS,n,2.0NRT,301.11,4.77,D
8.12158,80.80904,340.0,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,304.96,7.76,D
8.12212,80.81266,356.8,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,306.15,7.76,D
8.12266,80.8163,338.16,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,303.51,6.85,D
8.12496,80.80852,340.1,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,302.17,5.69,D
8.1255,80.81214,352.75,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,302.29,5.69,D
8.12604,80.81579,337.75,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,300.59,4.16,D
8.12778,80.54986,333.36,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,298.87,2.47,D
8.16122,80.68085,340.74,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,304.9,5.52,D
8.16176,80.68446,337.97,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,303.25,6.66,D
8.17138,81.07531,337.03,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,302.89,2.53,D
8.17441,80.63096,333.18,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,302.61,2.95,D
8.17748,80.58276,348.04,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,300.32,9.25,D
8.20892,80.69186,336.14,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,302.3,2.02,D
8.21024,80.58482,345.91,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,302.97,8.22,D
8.22299,80.97707,331.74,0.41,0.37,2026-09-05,813,N,VIIRS,l,2.0NRT,301.75,2.02,D
8.2587,80.32465,348.78,0.39,0.36,2026-09-05,813,N,VIIRS,n,2.0NRT,304.4,5.93,D
8.35222,80.17999,330.97,0.39,0.36,2026-09-05,813,N,VIIRS,n,2.0NRT,300.46,1.91,D
8.35447,80.55137,339.14,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,301.68,3.72,D
8.36094,80.59453,333.82,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,299.3,1.93,D
8.3665,80.20679,336.98,0.39,0.36,2026-09-05,813,N,VIIRS,n,2.0NRT,303.26,6.99,D
8.36862,80.22093,342.21,0.39,0.36,2026-09-05,813,N,VIIRS,n,2.0NRT,302.87,3.3,D
8.37896,80.17594,350.32,0.39,0.36,2026-09-05,813,N,VIIRS,n,2.0NRT,306.7,22.11,D
8.3856,81.01615,337.54,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,303.06,6.27,D
8.38724,81.02727,340.75,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,303.11,6.44,D
8.39266,80.28991,336.13,0.39,0.36,2026-09-05,813,N,VIIRS,n,2.0NRT,302.91,7.05,D
8.39913,81.03686,337.34,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,301.82,6.81,D
8.39956,81.06335,337.71,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,305.24,4.22,D
8.40004,80.43096,341.79,0.39,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,304.88,3.92,D
8.4001,80.62553,333.85,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,302.28,3.19,D
8.4034,80.43046,335.43,0.39,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,301.29,3.92,D
8.42385,80.38354,336.19,0.39,0.36,2026-09-05,813,N,VIIRS,n,2.0NRT,298.5,2.61,D
8.42556,80.46367,334.67,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,299.03,7.39,D
8.42615,80.84453,338.86,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,298.15,7.49,D
8.42892,80.46317,345.61,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,299.11,7.39,D
8.42995,80.56219,336.8,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,301.89,2.51,D
8.43594,80.67204,349.64,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,306.12,11.39,D
8.44271,81.0949,337.25,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,301.34,3.43,D
8.44327,81.09863,348.69,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,302.78,7.92,D
8.44974,80.17898,334.5,0.39,0.36,2026-09-05,813,N,VIIRS,n,2.0NRT,303.2,4.47,D
8.4546,80.6581,340.29,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,302.7,5.8,D
8.46284,80.50578,333.56,0.4,0.37,2026-09-05,813,N,VIIRS,l,2.0NRT,303.84,3.0,D
8.46325,80.80936,343.07,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,301.59,10.92,D
8.46393,80.79059,335.48,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,303.0,6.6,D
8.46437,81.0993,345.65,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,303.22,7.32,D
8.47132,80.49349,330.69,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,299.93,1.59,D
8.47204,80.65918,335.56,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,300.54,3.54,D
8.47329,80.8303,340.45,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,303.19,6.05,D
8.47468,80.49299,331.38,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,297.98,1.59,D
8.47522,80.49657,336.32,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,298.53,2.37,D
8.47708,80.76251,336.0,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,302.42,4.67,D
8.47913,80.79951,338.11,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,302.95,3.7,D
8.48008,80.82928,333.44,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,302.33,3.04,D
8.48063,80.83294,337.24,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,302.32,3.04,D
8.48482,80.79119,339.67,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,303.73,4.38,D
8.48918,80.82043,342.09,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,301.21,6.89,D
8.49118,80.76411,334.93,0.4,0.37,2026-09-05,813,N,VIIRS,l,2.0NRT,305.63,5.13,D
8.49469,80.74122,343.3,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,304.19,8.76,D
8.49523,80.74486,353.16,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,304.75,12.18,D
8.49961,80.21492,333.2,0.39,0.36,2026-09-05,813,N,VIIRS,l,2.0NRT,303.29,3.06,D
8.50354,80.66186,336.63,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,299.62,4.53,D
8.50431,80.62106,337.01,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,304.53,2.91,D
8.50867,80.7652,341.02,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,304.22,3.84,D
8.51206,80.76469,338.72,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,301.96,3.0,D
8.51689,80.82001,336.92,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,305.62,5.01,D
8.52262,80.27681,343.17,0.39,0.36,2026-09-05,813,N,VIIRS,n,2.0NRT,303.9,4.82,D
8.52282,80.41543,345.24,0.39,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,303.8,15.94,D
8.53777,80.77148,334.33,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,302.82,3.59,D
8.53882,80.85044,338.61,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,303.78,4.79,D
8.54884,80.63599,332.68,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,302.05,2.2,D
8.54917,80.75482,349.24,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,306.18,10.97,D
8.55502,80.72415,342.86,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,304.07,5.26,D
8.55556,80.72779,340.95,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,304.43,4.63,D
8.56221,80.65617,333.48,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,300.93,6.85,D
8.56501,80.8385,334.37,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,303.22,4.76,D
8.566,80.589,332.44,0.4,0.37,2026-09-05,813,N,VIIRS,l,2.0NRT,303.65,5.11,D
8.56992,80.77787,339.49,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,305.56,7.86,D
8.58073,80.36644,349.09,0.39,0.36,2026-09-05,813,N,VIIRS,n,2.0NRT,303.15,3.71,D
8.58355,80.36236,345.95,0.39,0.36,2026-09-05,813,N,VIIRS,n,2.0NRT,304.31,3.71,D
8.58409,80.36593,337.15,0.39,0.36,2026-09-05,813,N,VIIRS,n,2.0NRT,302.31,3.71,D
8.59053,80.52262,336.86,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,298.77,3.17,D
8.59385,80.63658,331.01,0.4,0.37,2026-09-05,813,N,VIIRS,l,2.0NRT,303.04,3.56,D
8.6058,80.83237,342.45,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,303.81,7.64,D
8.60616,80.9755,330.57,0.41,0.37,2026-09-05,813,N,VIIRS,l,2.0NRT,301.46,3.01,D
8.60958,80.975,336.34,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,301.49,5.7,D
8.61067,80.48598,338.4,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,301.77,3.91,D
8.6112,80.48957,343.23,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,301.13,14.4,D
8.62532,81.01054,338.0,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,302.51,5.17,D
8.62896,80.51635,337.33,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,301.47,4.29,D
8.6293,81.01375,341.11,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,304.13,4.46,D
8.6294,80.99097,343.53,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,301.39,6.7,D
8.6295,80.51996,338.94,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,302.06,4.29,D
8.62985,81.01746,337.55,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,302.48,4.34,D
8.63106,81.0021,331.86,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,299.94,2.32,D
8.63271,81.01324,339.57,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,302.05,4.46,D
8.63327,81.01696,336.19,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,303.36,4.34,D
8.63503,81.0053,342.41,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,302.69,4.32,D
8.64641,80.33406,337.54,0.39,0.36,2026-09-05,813,N,VIIRS,n,2.0NRT,304.27,3.67,D
8.65036,80.87457,337.34,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,302.33,4.64,D
8.65211,80.86302,338.41,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,302.27,7.2,D
8.65376,80.87405,337.87,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,302.59,4.64,D
8.65415,81.06326,332.61,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,299.93,2.47,D
8.6632,80.51487,341.21,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,304.31,17.0,D
8.66455,80.47787,336.72,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,302.74,4.69,D
8.67016,80.84117,344.29,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,304.42,8.18,D
8.67071,80.84486,344.37,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,309.23,22.92,D
8.67411,80.84435,337.37,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,301.73,22.92,D
8.67725,80.70167,330.89,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,298.98,3.66,D
8.68765,80.35707,352.26,0.39,0.36,2026-09-05,813,N,VIIRS,n,2.0NRT,306.49,14.63,D
8.69047,80.353,335.52,0.39,0.36,2026-09-05,813,N,VIIRS,n,2.0NRT,303.33,14.63,D
8.69101,80.35657,347.26,0.39,0.36,2026-09-05,813,N,VIIRS,n,2.0NRT,302.46,14.63,D
8.69288,81.01921,343.85,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,303.52,6.12,D
8.69343,81.02293,353.24,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,302.62,8.56,D
8.69478,80.7962,344.17,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,301.47,6.67,D
8.6963,81.01871,348.54,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,304.43,14.61,D
8.69685,81.02242,341.25,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,305.6,34.68,D
8.69899,80.28534,330.9,0.39,0.36,2026-09-05,813,N,VIIRS,l,2.0NRT,301.1,2.41,D
8.70245,81.13233,335.37,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,303.9,3.03,D
8.70351,80.85501,342.1,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,304.44,6.71,D
8.70406,80.85869,337.27,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,302.59,6.71,D
8.72964,80.96056,332.41,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,298.84,3.93,D
8.74935,80.53083,352.09,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,302.01,7.94,D
8.75043,80.53805,338.35,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,301.87,4.26,D
8.75096,80.54166,334.99,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,301.44,4.52,D
8.75219,80.52672,336.61,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,294.41,1.71,D
8.75273,80.53033,335.04,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,300.96,1.71,D
8.76241,78.10452,333.26,0.39,0.36,2026-09-05,813,N,VIIRS,l,2.0NRT,302.74,2.68,D
8.76995,80.10387,337.67,0.39,0.36,2026-09-05,813,N,VIIRS,n,2.0NRT,303.09,4.48,D
8.79525,80.56088,338.1,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,302.86,4.55,D
8.7973,80.39112,336.46,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,301.83,5.15,D
8.79784,80.39472,338.65,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,303.53,6.19,D
8.80806,80.99785,340.45,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,303.68,9.27,D
8.8086,81.00157,367.0,0.41,0.37,2026-09-05,813,N,VIIRS,h,2.0NRT,306.04,9.27,D
8.81116,80.85354,343.29,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,301.96,4.45,D
8.81148,80.57696,336.95,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,302.34,6.13,D
8.81203,81.00107,350.11,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,302.67,9.27,D
8.8223,80.99955,343.31,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,302.17,5.32,D
8.83201,80.99429,334.29,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,300.99,3.73,D
8.83324,80.86153,333.62,0.41,0.37,2026-09-05,813,N,VIIRS,l,2.0NRT,303.95,3.26,D
8.83489,80.47026,342.51,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,296.82,5.31,D
8.83842,80.44763,336.37,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,301.57,4.07,D
8.85021,80.74253,342.85,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,296.95,7.86,D
8.85206,80.33175,342.91,0.39,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,301.04,13.35,D
8.85361,80.74201,341.82,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,302.32,14.2,D
8.8651,80.74441,338.98,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,304.68,2.97,D
8.88087,80.66352,330.16,0.4,0.37,2026-09-05,813,N,VIIRS,l,2.0NRT,302.42,6.01,D
8.88978,80.86481,335.51,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,304.13,4.77,D
8.91298,80.88026,351.7,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,304.44,19.97,D
8.91352,80.88396,338.46,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,300.59,10.26,D
8.91912,80.68765,344.67,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,301.96,9.06,D
8.91925,80.87554,348.17,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,295.98,4.03,D
8.92369,80.78816,330.56,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,299.7,1.96,D
8.92709,80.78766,336.19,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,300.72,4.77,D
8.94015,80.78194,338.48,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,303.37,6.32,D
8.943,80.77776,341.99,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,304.13,5.79,D
8.94302,80.8947,339.6,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,303.37,5.07,D
8.94314,80.37978,346.45,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,302.05,5.81,D
8.94355,80.78143,354.27,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,304.16,6.32,D
8.95551,80.76838,340.4,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,303.36,4.13,D
8.95918,80.58051,345.88,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,304.91,20.83,D
